participant, method, gaze, completion, cur_finger, prev_finger, type, duration_ms, cand_total, cand_index, time_since_1970_ms
zhenyi10,TapGazer,GS,WC,space,r,selection,279.5791,10,0,1605976056253.0500
zhenyi10,TapGazer,GS,WC,y,space,tap,132.7321,0,0,1605976056385.7800
zhenyi10,TapGazer,GS,WC,o,y,tap,68.3648,0,0,1605976056454.1500
zhenyi10,TapGazer,GS,WC,u,o,tap,103.7172,0,0,1605976056557.8700
zhenyi10,TapGazer,GS,WC,r,u,tap,102.7299,0,0,1605976056660.6000
zhenyi10,TapGazer,GS,WC,space,r,selection,399.4557,10,0,1605976057060.0500
zhenyi10,TapGazer,GS,WC,h,space,tap,235.4862,0,0,1605976057295.5400
zhenyi10,TapGazer,GS,WC,e,h,tap,112.6972,0,0,1605976057408.2400
zhenyi10,TapGazer,GS,WC,l,e,tap,77.7928,0,0,1605976057487.0600
zhenyi10,TapGazer,GS,WC,p,l,tap,143.5849,0,0,1605976057630.6400
zhenyi10,TapGazer,GS,WC,space,p,selection,335.1843,5,0,1605976057965.8200
zhenyi10,TapGazer,GS,WC,n,,tap,0.0000,0,0,1605976058568.7100
zhenyi10,TapGazer,GS,WC,o,n,tap,83.7681,0,0,1605976058652.4800
zhenyi10,TapGazer,GS,WC,space,o,selection,303.6609,10,0,1605976058956.1400
zhenyi10,TapGazer,GS,WC,e,space,tap,132.6836,0,0,1605976059088.8200
zhenyi10,TapGazer,GS,WC,x,e,tap,167.7816,0,0,1605976059256.6000
zhenyi10,TapGazer,GS,WC,a,x,tap,194.4801,0,0,1605976059451.0800
zhenyi10,TapGazer,GS,WC,caps,a,deletion,605.0283,0,0,1605976060056.1100
zhenyi10,TapGazer,GS,WC,e,caps,tap,245.2872,0,0,1605976060301.4000
zhenyi10,TapGazer,GS,WC,x,e,tap,199.4995,0,0,1605976060500.9000
zhenyi10,TapGazer,GS,WC,c,x,tap,144.5816,0,0,1605976060645.4800
zhenyi10,TapGazer,GS,WC,a,c,tap,136.6691,0,0,1605976060782.1500
zhenyi10,TapGazer,GS,WC,caps,a,deletion,1010.2246,0,0,1605976061792.3700
zhenyi10,TapGazer,GS,WC,e,caps,tap,368.6708,0,0,1605976062161.0400
zhenyi10,TapGazer,GS,WC,x,e,tap,239.6569,0,0,1605976062400.7000
zhenyi10,TapGazer,GS,WC,c,x,tap,213.9654,0,0,1605976062614.6700
zhenyi10,TapGazer,GS,WC,h,c,tap,142.0414,0,0,1605976062756.7100
zhenyi10,TapGazer,GS,WC,a,h,tap,93.0490,0,0,1605976062849.7600
zhenyi10,TapGazer,GS,WC,space,a,selection,419.7513,2,0,1605976063269.5100
zhenyi10,TapGazer,GS,WC,w,space,tap,406.2890,0,0,1605976063675.8000
zhenyi10,TapGazer,GS,WC,i,w,tap,129.6780,0,0,1605976063805.4700
zhenyi10,TapGazer,GS,WC,t,i,tap,80.0830,0,0,1605976063885.5600
zhenyi10,TapGazer,GS,WC,h,t,tap,88.7735,0,0,1605976063974.3300
zhenyi10,TapGazer,GS,WC,o,h,tap,100.7260,0,0,1605976064075.0600
zhenyi10,TapGazer,GS,WC,u,o,tap,110.7030,0,0,1605976064185.7600
zhenyi10,TapGazer,GS,WC,space,u,selection,393.7471,1,0,1605976064579.5100
zhenyi10,TapGazer,GS,WC,a,space,tap,306.7884,0,0,1605976064886.3000
zhenyi10,TapGazer,GS,WC,space,a,selection,301.8684,10,0,1605976065188.1600
zhenyi10,TapGazer,GS,WC,b,space,tap,195.2906,0,0,1605976065383.4500
zhenyi10,TapGazer,GS,WC,i,b,tap,78.3825,0,0,1605976065461.8400
zhenyi10,TapGazer,GS,WC,l,i,tap,76.8656,0,0,1605976065538.7000
zhenyi10,TapGazer,GS,WC,l,l,tap,424.4177,0,0,1605976065963.1200
zhenyi10,TapGazer,GS,WC,space,l,selection,346.9690,10,0,1605976066310.0900
zhenyi10,TapGazer,GS,WC,t,,tap,0.0000,0,0,1605976066924.9800
zhenyi10,TapGazer,GS,WC,h,t,tap,78.8440,0,0,1605976067004.2000
zhenyi10,TapGazer,GS,WC,e,h,tap,110.2279,0,0,1605976067114.4300
zhenyi10,TapGazer,GS,WC,space,e,selection,244.8065,10,0,1605976067359.2300
zhenyi10,TapGazer,GS,WC,e,space,tap,168.8118,0,0,1605976067528.0400
zhenyi10,TapGazer,GS,WC,a,e,tap,38.8980,0,0,1605976067566.9400
zhenyi10,TapGazer,GS,WC,r,a,tap,112.5718,0,0,1605976067679.5100
zhenyi10,TapGazer,GS,WC,l,r,tap,133.6440,0,0,1605976067813.1600
zhenyi10,TapGazer,GS,WC,y,l,tap,144.2351,0,0,1605976067957.3900
zhenyi10,TapGazer,GS,WC,space,y,selection,308.0451,1,0,1605976068265.4400
zhenyi10,TapGazer,GS,WC,b,space,tap,189.6313,0,0,1605976068455.0700
zhenyi10,TapGazer,GS,WC,i,b,tap,89.2058,0,0,1605976068544.2800
zhenyi10,TapGazer,GS,WC,r,i,tap,122.8715,0,0,1605976068667.1500
zhenyi10,TapGazer,GS,WC,d,r,tap,199.2196,0,0,1605976068866.3700
zhenyi10,TapGazer,GS,WC,space,d,selection,1442.0507,10,3,1605976070308.4200
zhenyi10,TapGazer,GS,WC,t,space,tap,374.4462,0,0,1605976070682.8600
zhenyi10,TapGazer,GS,WC,caps,t,deletion,577.7257,0,0,1605976071260.5900
zhenyi10,TapGazer,GS,WC,g,caps,tap,220.5706,0,0,1605976071481.1600
zhenyi10,TapGazer,GS,WC,e,g,tap,78.8856,0,0,1605976071560.0500
zhenyi10,TapGazer,GS,WC,t,e,tap,146.4907,0,0,1605976071706.5400
zhenyi10,TapGazer,GS,WC,s,t,tap,95.5169,0,0,1605976071802.0500
zhenyi10,TapGazer,GS,WC,space,s,selection,336.2505,6,0,1605976072138.3000
zhenyi10,TapGazer,GS,WC,t,space,tap,102.7259,0,0,1605976072241.0300
zhenyi10,TapGazer,GS,WC,h,t,tap,111.7031,0,0,1605976072352.7300
zhenyi10,TapGazer,GS,WC,e,h,tap,69.8791,0,0,1605976072422.6100
zhenyi10,TapGazer,GS,WC,space,e,selection,206.6714,10,0,1605976072629.2800
zhenyi10,TapGazer,GS,WC,w,space,tap,157.1202,0,0,1605976072786.4000
zhenyi10,TapGazer,GS,WC,o,w,tap,101.7357,0,0,1605976072888.1400
zhenyi10,TapGazer,GS,WC,r,o,tap,68.4834,0,0,1605976072956.6200
zhenyi10,TapGazer,GS,WC,m,r,tap,255.2420,0,0,1605976073211.8600
zhenyi10,TapGazer,GS,WC,space,m,selection,575.6677,10,1,1605976073787.5300
zhenyi10,TapGazer,GS,WC,b,,tap,0.0000,0,0,1605976074520.0300
zhenyi10,TapGazer,GS,WC,u,b,tap,122.9737,0,0,1605976074643.0000
zhenyi10,TapGazer,GS,WC,c,u,tap,144.6281,0,0,1605976074787.6300
zhenyi10,TapGazer,GS,WC,k,c,tap,67.5220,0,0,1605976074855.1500
zhenyi10,TapGazer,GS,WC,l,k,tap,133.4797,0,0,1605976074988.6300
zhenyi10,TapGazer,GS,WC,e,l,tap,134.5989,0,0,1605976075123.2300
zhenyi10,TapGazer,GS,WC,space,e,selection,277.9672,1,0,1605976075401.6300
zhenyi10,TapGazer,GS,WC,u,space,tap,147.6038,0,0,1605976075549.2300
zhenyi10,TapGazer,GS,WC,p,u,tap,65.8237,0,0,1605976075615.0600
zhenyi10,TapGazer,GS,WC,space,p,selection,309.4408,10,0,1605976075924.5000
zhenyi10,TapGazer,GS,WC,f,space,tap,196.0094,0,0,1605976076120.5100
zhenyi10,TapGazer,GS,WC,o,f,tap,92.7223,0,0,1605976076213.2300
zhenyi10,TapGazer,GS,WC,r,o,tap,137.0318,0,0,1605976076350.2600
zhenyi10,TapGazer,GS,WC,space,r,selection,175.5297,10,0,1605976076525.7900
zhenyi10,TapGazer,GS,WC,s,space,tap,144.6141,0,0,1605976076670.4000
zhenyi10,TapGazer,GS,WC,a,s,tap,123.6690,0,0,1605976076794.0700
zhenyi10,TapGazer,GS,WC,f,a,tap,139.7737,0,0,1605976076933.8500
zhenyi10,TapGazer,GS,WC,e,f,tap,94.5011,0,0,1605976077028.3500
zhenyi10,TapGazer,GS,WC,t,e,tap,357.5708,0,0,1605976077385.9200
zhenyi10,TapGazer,GS,WC,space,t,selection,360.0652,4,2,1605976077745.9800
zhenyi10,TapGazer,GS,WC,t,,tap,0.0000,0,0,1605976078520.1700
zhenyi10,TapGazer,GS,WC,h,t,tap,77.8276,0,0,1605976078598.0000
zhenyi10,TapGazer,GS,WC,i,h,tap,63.7943,0,0,1605976078661.7900
zhenyi10,TapGazer,GS,WC,s,i,tap,66.8197,0,0,1605976078728.6100
zhenyi10,TapGazer,GS,WC,space,s,selection,292.1865,1,0,1605976079020.8000
zhenyi10,TapGazer,GS,WC,i,space,tap,237.8937,0,0,1605976079258.6900
zhenyi10,TapGazer,GS,WC,s,i,tap,349.5792,0,0,1605976079608.2700
zhenyi10,TapGazer,GS,WC,space,s,selection,336.3504,10,0,1605976079944.6200
zhenyi10,TapGazer,GS,WC,t,space,tap,193.2385,0,0,1605976080137.8600
zhenyi10,TapGazer,GS,WC,o,t,tap,123.0700,0,0,1605976080260.9300
zhenyi10,TapGazer,GS,WC,o,o,tap,123.5463,0,0,1605976080384.4800
zhenyi10,TapGazer,GS,WC,space,o,selection,467.8441,10,0,1605976080852.3200
zhenyi10,TapGazer,GS,WC,m,space,tap,246.9404,0,0,1605976081099.2600
zhenyi10,TapGazer,GS,WC,u,m,tap,177.2882,0,0,1605976081276.5500
zhenyi10,TapGazer,GS,WC,c,u,tap,156.1861,0,0,1605976081433.7300
zhenyi10,TapGazer,GS,WC,h,c,tap,122.6772,0,0,1605976081556.4100
zhenyi10,TapGazer,GS,WC,space,h,selection,415.0333,6,0,1605976081971.4400
zhenyi10,TapGazer,GS,WC,t,space,tap,383.7646,0,0,1605976082355.2100
zhenyi10,TapGazer,GS,WC,o,t,tap,69.4446,0,0,1605976082424.6500
zhenyi10,TapGazer,GS,WC,space,o,selection,200.5925,10,0,1605976082625.2500
zhenyi10,TapGazer,GS,WC,h,space,tap,144.3127,0,0,1605976082769.5600
zhenyi10,TapGazer,GS,WC,a,h,tap,55.8506,0,0,1605976082825.4100
zhenyi10,TapGazer,GS,WC,n,a,tap,147.6413,0,0,1605976082973.0500
zhenyi10,TapGazer,GS,WC,d,n,tap,57.8408,0,0,1605976083030.8900
zhenyi10,TapGazer,GS,WC,l,d,tap,122.6132,0,0,1605976083153.5000
zhenyi10,TapGazer,GS,WC,e,l,tap,122.9655,0,0,1605976083276.4700
zhenyi10,TapGazer,GS,WC,space,e,selection,414.6353,2,0,1605976083691.1100
zhenyi10,TapGazer,GS,WC,p,,tap,0.0000,0,0,1605976084284.1200
zhenyi10,TapGazer,GS,WC,r,p,tap,77.8546,0,0,1605976084361.9800
zhenyi10,TapGazer,GS,WC,o,r,tap,96.8552,0,0,1605976084458.8300
zhenyi10,TapGazer,GS,WC,e,o,tap,89.8843,0,0,1605976084548.7200
zhenyi10,TapGazer,GS,WC,caps,e,deletion,578.0156,0,0,1605976085126.7300
zhenyi10,TapGazer,GS,WC,p,caps,tap,221.7183,0,0,1605976085348.4500
zhenyi10,TapGazer,GS,WC,r,p,tap,554.4046,0,0,1605976085902.8600
zhenyi10,TapGazer,GS,WC,o,r,tap,131.7391,0,0,1605976086034.6000
zhenyi10,TapGazer,GS,WC,t,o,tap,201.0991,0,0,1605976086235.7000
zhenyi10,TapGazer,GS,WC,e,t,tap,100.7290,0,0,1605976086336.4200
zhenyi10,TapGazer,GS,WC,c,e,tap,201.3573,0,0,1605976086537.7800
zhenyi10,TapGazer,GS,WC,t,c,tap,157.1886,0,0,1605976086694.9700
zhenyi10,TapGazer,GS,WC,space,t,selection,278.5976,5,0,1605976086973.5700
zhenyi10,TapGazer,GS,WC,y,space,tap,482.5551,0,0,1605976087456.1200
zhenyi10,TapGazer,GS,WC,o,y,tap,87.9900,0,0,1605976087544.1100
zhenyi10,TapGazer,GS,WC,u,o,tap,99.6140,0,0,1605976087643.7300
zhenyi10,TapGazer,GS,WC,r,u,tap,66.1384,0,0,1605976087709.8700
zhenyi10,TapGazer,GS,WC,space,r,selection,345.2792,10,0,1605976088055.1400
zhenyi10,TapGazer,GS,WC,e,space,tap,166.5546,0,0,1605976088221.7000
zhenyi10,TapGazer,GS,WC,n,e,tap,177.5260,0,0,1605976088399.2300
zhenyi10,TapGazer,GS,WC,v,n,tap,245.2841,0,0,1605976088644.5100
zhenyi10,TapGazer,GS,WC,i,v,tap,195.1858,0,0,1605976088839.7000
zhenyi10,TapGazer,GS,WC,r,i,tap,99.7334,0,0,1605976088939.4300
zhenyi10,TapGazer,GS,WC,o,r,tap,157.6216,0,0,1605976089097.0500
zhenyi10,TapGazer,GS,WC,n,o,tap,176.3949,0,0,1605976089273.4500
zhenyi10,TapGazer,GS,WC,m,n,tap,269.5557,0,0,1605976089543.0000
zhenyi10,TapGazer,GS,WC,space,m,selection,259.6116,3,0,1605976089802.6100
zhenyi10,TapGazer,GS,WC,w,,tap,0.0000,0,0,1605976090369.4600
zhenyi10,TapGazer,GS,WC,o,w,tap,91.0733,0,0,1605976090460.5400
zhenyi10,TapGazer,GS,WC,r,o,tap,74.8265,0,0,1605976090535.3600
zhenyi10,TapGazer,GS,WC,l,r,tap,134.5230,0,0,1605976090669.8900
zhenyi10,TapGazer,GS,WC,d,l,tap,100.0207,0,0,1605976090769.9100
zhenyi10,TapGazer,GS,WC,space,d,selection,298.2294,3,0,1605976091068.1400
zhenyi10,TapGazer,GS,WC,p,space,tap,404.4445,0,0,1605976091472.5800
zhenyi10,TapGazer,GS,WC,r,p,tap,77.7919,0,0,1605976091550.3700
zhenyi10,TapGazer,GS,WC,caps,r,deletion,617.8267,0,0,1605976092168.2000
zhenyi10,TapGazer,GS,WC,p,caps,tap,279.5080,0,0,1605976092447.7100
zhenyi10,TapGazer,GS,WC,o,p,tap,154.9716,0,0,1605976092602.6800
zhenyi10,TapGazer,GS,WC,p,o,tap,212.9334,0,0,1605976092815.6100
zhenyi10,TapGazer,GS,WC,u,p,tap,135.7952,0,0,1605976092951.4100
zhenyi10,TapGazer,GS,WC,l,u,tap,141.9592,0,0,1605976093093.3700
zhenyi10,TapGazer,GS,WC,a,l,tap,80.7841,0,0,1605976093174.1500
zhenyi10,TapGazer,GS,WC,space,a,selection,279.2719,4,0,1605976093453.4200
zhenyi10,TapGazer,GS,WC,i,space,tap,345.4058,0,0,1605976093798.8300
zhenyi10,TapGazer,GS,WC,s,i,tap,100.7072,0,0,1605976093899.5400
zhenyi10,TapGazer,GS,WC,space,s,selection,329.9522,10,0,1605976094229.4900
zhenyi10,TapGazer,GS,WC,g,space,tap,156.5874,0,0,1605976094386.0800
zhenyi10,TapGazer,GS,WC,r,g,tap,156.5836,0,0,1605976094542.6600
zhenyi10,TapGazer,GS,WC,o,r,tap,116.6865,0,0,1605976094659.3500
zhenyi10,TapGazer,GS,WC,w,o,tap,89.2249,0,0,1605976094748.5700
zhenyi10,TapGazer,GS,WC,i,w,tap,144.4363,0,0,1605976094893.0100
zhenyi10,TapGazer,GS,WC,n,i,tap,65.8983,0,0,1605976094958.9100
zhenyi10,TapGazer,GS,WC,g,n,tap,124.1277,0,0,1605976095083.0300
zhenyi10,TapGazer,GS,WC,space,g,selection,265.0018,1,0,1605976095348.0300
zhenyi10,TapGazer,GS,WC,t,,tap,0.0000,0,0,1605976095942.6300
zhenyi10,TapGazer,GS,WC,h,t,tap,79.8104,0,0,1605976096022.4400
zhenyi10,TapGazer,GS,WC,e,h,tap,78.8622,0,0,1605976096101.3000
zhenyi10,TapGazer,GS,WC,space,e,selection,253.2995,10,0,1605976096354.6000
zhenyi10,TapGazer,GS,WC,l,space,tap,122.9353,0,0,1605976096477.5400
zhenyi10,TapGazer,GS,WC,i,l,tap,70.5584,0,0,1605976096548.0900
zhenyi10,TapGazer,GS,WC,b,i,tap,53.0985,0,0,1605976096601.1900
zhenyi10,TapGazer,GS,WC,r,b,tap,353.5637,0,0,1605976096954.7600
zhenyi10,TapGazer,GS,WC,a,r,tap,78.7898,0,0,1605976097033.5500
zhenyi10,TapGazer,GS,WC,r,a,tap,111.6996,0,0,1605976097145.2500
zhenyi10,TapGazer,GS,WC,y,r,tap,155.8823,0,0,1605976097301.1300
zhenyi10,TapGazer,GS,WC,space,y,selection,273.0628,1,0,1605976097574.1900
zhenyi10,TapGazer,GS,WC,i,space,tap,468.4284,0,0,1605976098042.6200
zhenyi10,TapGazer,GS,WC,s,i,tap,91.7189,0,0,1605976098134.3400
zhenyi10,TapGazer,GS,WC,space,s,selection,253.7135,10,0,1605976098388.0500
zhenyi10,TapGazer,GS,WC,l,space,tap,225.6331,0,0,1605976098613.6900
zhenyi10,TapGazer,GS,WC,caps,l,deletion,546.5087,0,0,1605976099160.1900
zhenyi10,TapGazer,GS,WC,c,caps,tap,256.8992,0,0,1605976099417.0900
zhenyi10,TapGazer,GS,WC,l,c,tap,101.2451,0,0,1605976099518.3400
zhenyi10,TapGazer,GS,WC,o,l,tap,154.2208,0,0,1605976099672.5600
zhenyi10,TapGazer,GS,WC,s,o,tap,13.9609,0,0,1605976099686.5200
zhenyi10,TapGazer,GS,WC,e,s,tap,116.6895,0,0,1605976099803.2100
zhenyi10,TapGazer,GS,WC,d,e,tap,189.4922,0,0,1605976099992.7000
zhenyi10,TapGazer,GS,WC,space,d,selection,268.4363,1,0,1605976100261.1400
zhenyi10,TapGazer,GS,WC,t,space,tap,406.4815,0,0,1605976100668.5800
zhenyi10,TapGazer,GS,WC,o,t,tap,99.8757,0,0,1605976100768.4600
zhenyi10,TapGazer,GS,WC,d,o,tap,101.5280,0,0,1605976100869.9900
zhenyi10,TapGazer,GS,WC,a,d,tap,55.6485,0,0,1605976100925.6400
zhenyi10,TapGazer,GS,WC,y,a,tap,110.7324,0,0,1605976101036.3700
zhenyi10,TapGazer,GS,WC,space,y,selection,256.9714,1,0,1605976101293.3400
zhenyi10,TapGazer,GS,WC,m,,tap,0.0000,0,0,1605976101996.7800
zhenyi10,TapGazer,GS,WC,a,m,tap,56.0213,0,0,1605976102052.8100
zhenyi10,TapGazer,GS,WC,r,a,tap,100.7446,0,0,1605976102153.5500
zhenyi10,TapGazer,GS,WC,y,r,tap,122.8696,0,0,1605976102276.4200
zhenyi10,TapGazer,GS,WC,space,y,selection,266.5290,9,-1,1605976102542.9500
zhenyi10,TapGazer,GS,WC,h,space,tap,466.7514,0,0,1605976103009.7000
zhenyi10,TapGazer,GS,WC,a,h,tap,54.8534,0,0,1605976103064.5500
zhenyi10,TapGazer,GS,WC,d,a,tap,103.3058,0,0,1605976103167.8600
zhenyi10,TapGazer,GS,WC,space,d,selection,258.7205,6,0,1605976103426.5800
zhenyi10,TapGazer,GS,WC,a,space,tap,65.7703,0,0,1605976103492.3500
zhenyi10,TapGazer,GS,WC,space,a,selection,124.9716,10,0,1605976103617.3200
zhenyi10,TapGazer,GS,WC,l,space,tap,581.6487,0,0,1605976104198.9700
zhenyi10,TapGazer,GS,WC,i,l,tap,76.7531,0,0,1605976104275.7200
zhenyi10,TapGazer,GS,WC,t,i,tap,134.2120,0,0,1605976104409.9400
zhenyi10,TapGazer,GS,WC,t,t,tap,123.1276,0,0,1605976104533.0600
zhenyi10,TapGazer,GS,WC,l,t,tap,90.6203,0,0,1605976104623.6800
zhenyi10,TapGazer,GS,WC,e,l,tap,88.8294,0,0,1605976104712.5100
zhenyi10,TapGazer,GS,WC,space,e,selection,336.1848,1,0,1605976105048.7000
zhenyi10,TapGazer,GS,WC,l,space,tap,451.3008,0,0,1605976105500.0000
zhenyi10,TapGazer,GS,WC,a,l,tap,101.3089,0,0,1605976105601.3100
zhenyi10,TapGazer,GS,WC,m,a,tap,144.3259,0,0,1605976105745.6300
zhenyi10,TapGazer,GS,WC,b,m,tap,290.2483,0,0,1605976106035.8800
zhenyi10,TapGazer,GS,WC,space,b,selection,474.4484,1,0,1605976106510.3300
zhenyi10,TapGazer,GS,WC,t,,tap,0.0000,0,0,1605976107213.4100
zhenyi10,TapGazer,GS,WC,e,t,tap,78.4641,0,0,1605976107291.8800
zhenyi10,TapGazer,GS,WC,a,e,tap,89.7338,0,0,1605976107381.6100
zhenyi10,TapGazer,GS,WC,c,a,tap,178.7564,0,0,1605976107560.3700
zhenyi10,TapGazer,GS,WC,h,c,tap,102.1933,0,0,1605976107662.5600
zhenyi10,TapGazer,GS,WC,i,h,tap,62.3403,0,0,1605976107724.9000
zhenyi10,TapGazer,GS,WC,n,i,tap,123.2215,0,0,1605976107848.1200
zhenyi10,TapGazer,GS,WC,g,n,tap,78.7794,0,0,1605976107926.9000
zhenyi10,TapGazer,GS,WC,space,g,selection,326.8885,2,0,1605976108253.7900
zhenyi10,TapGazer,GS,WC,s,space,tap,698.0225,0,0,1605976108951.8100
zhenyi10,TapGazer,GS,WC,r,s,tap,350.5578,0,0,1605976109302.3700
zhenyi10,TapGazer,GS,WC,caps,r,deletion,637.1841,0,0,1605976109940.5500
zhenyi10,TapGazer,GS,WC,s,caps,tap,234.4528,0,0,1605976110175.0100
zhenyi10,TapGazer,GS,WC,e,s,tap,110.4709,0,0,1605976110285.4800
zhenyi10,TapGazer,GS,WC,r,e,tap,78.7751,0,0,1605976110364.2500
zhenyi10,TapGazer,GS,WC,v,r,tap,188.1488,0,0,1605976110552.4000
zhenyi10,TapGazer,GS,WC,i,v,tap,101.0576,0,0,1605976110653.4600
zhenyi10,TapGazer,GS,WC,c,i,tap,79.7859,0,0,1605976110733.2400
zhenyi10,TapGazer,GS,WC,e,c,tap,178.7017,0,0,1605976110911.9500
zhenyi10,TapGazer,GS,WC,space,e,selection,447.3584,2,1,1605976111359.3000
zhenyi10,TapGazer,GS,WC,w,space,tap,262.2987,0,0,1605976111621.6000
zhenyi10,TapGazer,GS,WC,i,w,tap,89.9246,0,0,1605976111711.5300
zhenyi10,TapGazer,GS,WC,l,i,tap,122.1933,0,0,1605976111833.7200
zhenyi10,TapGazer,GS,WC,l,l,tap,133.9908,0,0,1605976111967.7100
zhenyi10,TapGazer,GS,WC,space,l,selection,294.4291,7,0,1605976112262.1400
zhenyi10,TapGazer,GS,WC,h,space,tap,358.0242,0,0,1605976112620.1700
zhenyi10,TapGazer,GS,WC,e,h,tap,122.4589,0,0,1605976112742.6200
zhenyi10,TapGazer,GS,WC,l,e,tap,190.2155,0,0,1605976112932.8400
zhenyi10,TapGazer,GS,WC,p,l,tap,166.6281,0,0,1605976113099.4700
zhenyi10,TapGazer,GS,WC,space,p,selection,291.4917,5,0,1605976113390.9600
zhenyi10,TapGazer,GS,WC,w,,tap,0.0000,0,0,1605976113973.1800
zhenyi10,TapGazer,GS,WC,e,w,tap,76.1982,0,0,1605976114049.3800
zhenyi10,TapGazer,GS,WC,space,e,selection,318.9649,10,0,1605976114368.3500
zhenyi10,TapGazer,GS,WC,a,space,tap,358.0398,0,0,1605976114726.3800
zhenyi10,TapGazer,GS,WC,c,a,tap,190.3027,0,0,1605976114916.6900
zhenyi10,TapGazer,GS,WC,c,c,tap,127.7692,0,0,1605976115044.4600
zhenyi10,TapGazer,GS,WC,e,c,tap,178.4167,0,0,1605976115222.8700
zhenyi10,TapGazer,GS,WC,p,e,tap,109.5888,0,0,1605976115332.4600
zhenyi10,TapGazer,GS,WC,t,p,tap,90.7580,0,0,1605976115423.2200
zhenyi10,TapGazer,GS,WC,space,t,selection,311.1988,5,0,1605976115734.4200
zhenyi10,TapGazer,GS,WC,p,space,tap,362.2443,0,0,1605976116096.6600
zhenyi10,TapGazer,GS,WC,e,p,tap,63.3065,0,0,1605976116159.9700
zhenyi10,TapGazer,GS,WC,r,e,tap,78.7976,0,0,1605976116238.7700
zhenyi10,TapGazer,GS,WC,s,r,tap,166.4350,0,0,1605976116405.2000
zhenyi10,TapGazer,GS,WC,o,s,tap,89.7674,0,0,1605976116494.9700
zhenyi10,TapGazer,GS,WC,n,o,tap,55.8413,0,0,1605976116550.8100
zhenyi10,TapGazer,GS,WC,a,n,tap,79.7948,0,0,1605976116630.6100
zhenyi10,TapGazer,GS,WC,l,a,tap,110.6963,0,0,1605976116741.3000
zhenyi10,TapGazer,GS,WC,space,l,selection,379.3998,3,0,1605976117120.7000
zhenyi10,TapGazer,GS,WC,c,space,tap,96.0437,0,0,1605976117216.7500
zhenyi10,TapGazer,GS,WC,h,c,tap,55.8489,0,0,1605976117272.5900
zhenyi10,TapGazer,GS,WC,e,h,tap,122.4399,0,0,1605976117395.0300
zhenyi10,TapGazer,GS,WC,c,e,tap,157.2769,0,0,1605976117552.3100
zhenyi10,TapGazer,GS,WC,k,c,tap,101.3198,0,0,1605976117653.6300
zhenyi10,TapGazer,GS,WC,s,k,tap,158.3896,0,0,1605976117812.0200
zhenyi10,TapGazer,GS,WC,space,s,selection,392.9232,1,0,1605976118204.9400
zhenyi10,TapGazer,GS,WC,t,,tap,0.0000,0,0,1605976118797.7400
zhenyi10,TapGazer,GS,WC,h,t,tap,89.0178,0,0,1605976118886.7600
zhenyi10,TapGazer,GS,WC,i,h,tap,54.8827,0,0,1605976118941.6400
zhenyi10,TapGazer,GS,WC,s,i,tap,66.9208,0,0,1605976119008.5600
zhenyi10,TapGazer,GS,WC,space,s,selection,392.1711,1,0,1605976119400.7300
zhenyi10,TapGazer,GS,WC,i,space,tap,289.8423,0,0,1605976119690.5800
zhenyi10,TapGazer,GS,WC,s,i,tap,122.0604,0,0,1605976119812.6400
zhenyi10,TapGazer,GS,WC,space,s,selection,309.1621,10,0,1605976120121.8000
zhenyi10,TapGazer,GS,WC,a,space,tap,123.0959,0,0,1605976120244.8900
zhenyi10,TapGazer,GS,WC,space,a,selection,111.5821,10,0,1605976120356.4800
zhenyi10,TapGazer,GS,WC,n,space,tap,551.7505,0,0,1605976120908.2300
zhenyi10,TapGazer,GS,WC,o,n,tap,77.7578,0,0,1605976120985.9900
zhenyi10,TapGazer,GS,WC,n,o,tap,124.3242,0,0,1605976121110.3100
zhenyi10,TapGazer,GS,WC,space,n,selection,253.7726,10,1,1605976121364.0800
new session
zhenyi10,TapGazer,GS,WC,t,,tap,0.0000,0,0,1605976145563.7800
zhenyi10,TapGazer,GS,WC,h,t,tap,136.5576,0,0,1605976145700.3400
zhenyi10,TapGazer,GS,WC,a,h,tap,45.8760,0,0,1605976145746.2100
zhenyi10,TapGazer,GS,WC,n,a,tap,156.3331,0,0,1605976145902.5500
zhenyi10,TapGazer,GS,WC,k,n,tap,65.8247,0,0,1605976145968.3700
zhenyi10,TapGazer,GS,WC,space,k,selection,328.6990,2,0,1605976146297.0700
zhenyi10,TapGazer,GS,WC,y,space,tap,120.6765,0,0,1605976146417.7500
zhenyi10,TapGazer,GS,WC,o,y,tap,90.7578,0,0,1605976146508.5100
zhenyi10,TapGazer,GS,WC,u,o,tap,96.3173,0,0,1605976146604.8200
zhenyi10,TapGazer,GS,WC,space,u,selection,156.8834,10,0,1605976146761.7100
zhenyi10,TapGazer,GS,WC,f,space,tap,515.8200,0,0,1605976147277.5300
zhenyi10,TapGazer,GS,WC,o,f,tap,66.8331,0,0,1605976147344.3600
zhenyi10,TapGazer,GS,WC,r,o,tap,111.6893,0,0,1605976147456.0500
zhenyi10,TapGazer,GS,WC,space,r,selection,188.4965,10,0,1605976147644.5500
zhenyi10,TapGazer,GS,WC,y,space,tap,65.8240,0,0,1605976147710.3700
zhenyi10,TapGazer,GS,WC,o,y,tap,79.8381,0,0,1605976147790.2100
zhenyi10,TapGazer,GS,WC,u,o,tap,92.4239,0,0,1605976147882.6300
zhenyi10,TapGazer,GS,WC,r,u,tap,91.1823,0,0,1605976147973.8100
